ja	508044
on	247977
oli	117054
vuonna	81359
myös	76145
ovat	52321
ei	52261
hän	49244
joka	48650
tai	44049
että	43621
mutta	40663
sen	38844
se	37915
sekä	37576
mukaan	29670
suomen	29614
vuoden	29001
jälkeen	27473
suomalainen	25900
hänen	24927
kun	24246
noin	23848
eli	23297
kuin	22636
kanssa	22597
olivat	20547
esimerkiksi	20430
jonka	20336
kuitenkin	20184
the	18734
ollut	18023
jossa	17917
vain	17519
muun	17311
voi	16895
jotka	16766
muassa	16586
ole	16258
kuten	16170
sai	16165
lisäksi	15983
luvun	15840
luvulla	15804
aikana	15752
yhdysvaltalainen	15602
lähteet	15505
tuli	15442
jo	14892
muualla	14353
suomessa	13856
aiheesta	13700
osa	13352
sitä	13168
ensimmäinen	12711
voidaan	12365
eri	12176
ennen	12100
yli	12093
niin	12025
myöhemmin	11647
kaksi	11623
sillä	11573
koska	11510
ne	11376
of	11188
usein	11093
yksi	10612
tämän	10428
tämä	10352
vastaan	10348
alkoi	10300
vuotta	10241
maan	10021
olla	9945
jolloin	9911
koko	9829
vuosina	9805
näyttelijä	9714
eivät	9660
siitä	9342
yleensä	8879
hyvin	8825
kirjailija	8816
suurin	8729
prosenttia	8586
kaikki	8519
vielä	8496
olisi	8225
tammikuuta	8175
jos	8095
vuoksi	8070
keskeiset	7947
niiden	7931
vaikka	7918
artikkelit	7874
ensimmäisen	7872
helsingin	7840
seulonnan	7784
he	7645
eaa	7641
kaupungin	7602
käytetään	7574
de	7519
venäjän	7500
joulukuuta	7474
maaliskuuta	7437
toukokuuta	7316
vuodesta	7310
lokakuuta	7299
eikä	7286
paljon	7214
kesäkuuta	7208
toinen	7201
marraskuuta	7170
syyskuuta	7156
jota	7155
mikä	7131
muita	7083
alueella	7065
hänet	7040
presidentti	7031
heinäkuuta	7018
huhtikuuta	7004
yhdysvaltain	6994
pohjois	6981
euroopan	6923
kautta	6906
useita	6864
saanut	6803
kolme	6782
ajan	6774
elokuuta	6760
helmikuuta	6720
vaan	6690
sijaitsee	6666
etelä	6513
lähes	6467
joista	6466
jopa	6344
alussa	6323
suuri	6293
olevan	6268
